id,name,genre,director,actor,poster,description,rating,year
97351,Field of Dreams,"Drama, Family, Fantasy",Phil Alden Robinson,"Kevin Costner, Amy Madigan, Gaby Hoffmann, Ray Liotta",https://m.media-amazon.com/images/M/MV5BMTkxNDc3MzMwOF5BMl5BanBnXkFtZTcwMzY1Mjk3OA@@._V1_SX300.jpg,"Iowa farmer Ray Kinsella hears a voice in his corn field tell him, ""If you build it, he will come."" He interprets this message as an instruction to build a baseball field on his farm, upon which appear the ghosts of Shoeless Joe Jackson and the other seven Chicago White Sox players banned from the game for throwing the 1919 World Series. When the voices continue, Ray seeks out a reclusive author to help him understand the meaning of the messages and the purpose for his field.",0,1989
97368,The Fly II,"Horror, Sci-Fi",Chris Walas,"Eric Stoltz, Daphne Zuniga, Lee Richardson, John Getz",https://m.media-amazon.com/images/M/MV5BMTk3MjUyMzMyOF5BMl5BanBnXkFtZTcwNjM4Nzk0MQ@@._V1_SX300.jpg,"Seth Brundle was a renowned scientist whose warped experiments with teleportation transformed him into a man/fly hybrid called BrundleFly. A few months after the BrundleFly insect met its demise by his lover's, Veronica, shotgun, she dies while giving birth to their son, Martin. Seth's corrupt employer, Bartok, adopts Martin, only so Martin can solve the new problems that the still-functioning TelePods present and to use him as a science project because of the dormant insect genes. Martin is now fully grown, even though he is five, and the fly genes begin to awaken and make him just like dear, dead dad. With the help of his girlfriend, Beth, they go to wherever they can find a possible cure before Bartok finds them and brings them back, but not before Martin finishes his transformation into MartinFly, the deadliest of the BrundleFly species.",0,1989
97373,For Queen & Country,"Crime, Drama",Martin Stellman,"Denzel Washington, Dorian Healy, Sean Chapman, Graham McTavish",https://m.media-amazon.com/images/M/MV5BMTY3NDQ5NzkyNl5BMl5BanBnXkFtZTcwMDcxNDUyMQ@@._V1_SX300.jpg,"Reuben, having been discharged from the British military, returns to London after a tour of duty in Northern Ireland and the Falklands, where he was decorated as a war Hero. However, given his vocation to his country, he finds interviews for jobs surprisingly difficult to arrange, even though they were sorted out by his careers officers in the army. Within time, he realises his illustrious army record holds no sway in everyday life.",0,1988
97390,Fright Night Part 2,"Comedy, Horror, Thriller",Tommy Lee Wallace,"Roddy McDowall, William Ragsdale, Traci Lind, Julie Carmen",https://m.media-amazon.com/images/M/MV5BMTIwNTU5MzE5MV5BMl5BanBnXkFtZTcwNjAwNzAyMQ@@._V1_SX300.jpg,"Three years after killing the vampire in the original, Charlie has started to believe it was all his imagination and starts to forget that vampires truly exist - until four strangers lead by Regina, a noted actress, arrives at Peter Vincent's house and starts to have an unhealthy interest in Charlie, Peter and Charlie's new girlfriend Alex. It becomes clear that Regina is Jerry's (the vampire in the original film) sister and she is determined to get revenge on the friends and plans to turn Charlie into a vampire - so that he can face his punishment for all eternity.",0,1988
97372,For All Mankind,"Documentary, History",Al Reinert,"Jim Lovell, Russell Schweickart, Eugene Cernan, Michael Collins",https://m.media-amazon.com/images/M/MV5BODE1MDIyNDUyM15BMl5BanBnXkFtZTcwNTc0MTk1Mg@@._V1_SX300.jpg,"This movie documents the Apollo missions perhaps the most definitively of any movie under two hours. Al Reinert watched all the footage shot during the missions--over 6,000,000 feet of it, and picked out the best. Instead of being a newsy, fact-filled documentary. Reinart focuses on the human aspects of the space flights. The only voices heard in the film are the voices of the astronauts and mission control. Reinart uses the astronaunts' own words from interviews and from the mission footage. The score by Brian Eno underscores the strangeness, wonder, and and beauty of the astronauts' experiences--experiences which they were privileged to have for a first time ""for all mankind.""",0,1989
97409,An Enemy of the People,Drama,Satyajit Ray,"Soumitra Chatterjee, Dhritiman Chatterjee, Dipankar Dey, Ruma Guha Thakurta",https://m.media-amazon.com/images/M/MV5BMTIyNDczNDUwMl5BMl5BanBnXkFtZTcwNDg4OTEyMQ@@._V1_SX300.jpg,"In this adaption of the Ibsen stage play, an idealistic physician discovers that the town's hot springs are dangerously contaminated. But with the community relying on the spa for tourist dollars, his warnings to the falls for deaf ears.",0,1989
97388,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,Rob Hedden,"Todd Caldecott, Tiffany Paulsen, Tim Mirkovich, Kane Hodder",https://m.media-amazon.com/images/M/MV5BMTcyMDQzOTgzMV5BMl5BanBnXkFtZTYwNDkwNjY5._V1_SX300.jpg,"The graduating class of the local high school is going on a luxury cruise with Jason Voorhees as a stowaway. The heroine Rennie Wickham believes she was almost drowned by Jason as a child. Jason eventually sinks the boat and kills many of the students on it, but many of them escape to Manhattan. A long battle with Jason ensues until Jason is washed away in the New York sewers by a midnight flooding of toxic waste.",0,1989
98156,R.O.T.O.R.,"Action, Sci-Fi",Cullen Blaine,"Margaret Trigg, Richard Gesswein, Jayne Smith, James Cole",https://m.media-amazon.com/images/M/MV5BNjM1MjUyOTEyNF5BMl5BanBnXkFtZTcwMTUyMTM4NA@@._V1_SX300.jpg,Robotic Officer Tactical Operation Research. A prototype robot intended for crime combat escapes from the development lab and goes on a killing rampage.,0,1987
97424,Getting It Right,"Comedy, Drama",Randal Kleiser,"Jesse Birdsall, Jane Horrocks, Helena Bonham Carter, Pat Heywood",https://m.media-amazon.com/images/M/MV5BMTU0MzI2MTgwN15BMl5BanBnXkFtZTcwMzM0MDkwMw@@._V1_SX300.jpg,"Gavin is 31 years old and still lives with his parents. He is awfully shy but before he knows it there are three women interested in him. Lady Minerva Munday has a casual way of life and lives in a basement, Joan is an over-sexed millionairess, married to a Greek architect. But Gavin prefers the ugly assistant in the barbershop.",0,1989
97423,"Get Smart, Again!","Comedy, Sci-Fi",Gary Nelson,"Don Adams, Barbara Feldon, Bernie Kopell, Richard Gautier",https://m.media-amazon.com/images/M/MV5BMTUxMjA1MzMzNl5BMl5BanBnXkFtZTcwNzM4MTU1MQ@@._V1_SX300.jpg,"Maxwell Smart is called back to duty as KAOS is back causing trouble again, this time with a 'weather machine'. Although instructed to keep his mission secret from his wife, 99, Max can't keep hiding from her forever, and soon the two are working together again in this second Maxwell Smart movie.",0,1989
97435,The Girl in a Swing,"Drama, Fantasy, Romance",Gordon Hessler,"Meg Tilly, Rupert Frazer, Nicholas Le Prevost, Elspet Gray",https://m.media-amazon.com/images/M/MV5BMTA3Nzg5NzQ3ODJeQTJeQWpwZ15BbWU3MDEyNDEwMjE@._V1_SX300.jpg,"A London art broker goes to Copenhagen where he requires the services of a secretary fluent in Danish, English, and German. He falls deeply in love with the woman, despite the fact that he knows virtually nothing about her. She insists on not being married in a church, and after they are married, some bad things from her past begin surfacing in subtly supernatural ways, and he must find the best way to deal with them without destroying their relationship.",0,1988
97438,Gleaming the Cube,"Action, Drama, Mystery",Graeme Clifford,"Christian Slater, Steven Bauer, Richard Herd, Le Tuan",https://m.media-amazon.com/images/M/MV5BMTEwNjczMDIwMjZeQTJeQWpwZ15BbWU3MDgxNzE5MjE@._V1_SX300.jpg,"Brian's adopted brother is killed when he discovers that the shop he works in sends weapons to Vietnam instead of medications. To the police it looks like suicide, but Brian knows better so he skates off to investigate the murder himself.",0,1989
97441,Glory,"Drama, History, War",Edward Zwick,"Matthew Broderick, Denzel Washington, Cary Elwes, Morgan Freeman",https://m.media-amazon.com/images/M/MV5BMjExNTc2MzU1OV5BMl5BanBnXkFtZTgwNDQzMzcxMTE@._V1_SX300.jpg,"Shaw was an officer in the Federal Army during the American Civil War who volunteered to lead the first company of black soldiers. Shaw was forced to deal with the prejudices of both the enemy (who had orders to kill commanding officers of blacks), and of his own fellow officers.",0,1989
97443,The Gods Must Be Crazy II,Comedy,Jamie Uys,"N!xau, Lena Farugia, Hans Strydom, Eiros",https://m.media-amazon.com/images/M/MV5BMTIzNjY1MjY1OF5BMl5BanBnXkFtZTcwOTExODUyMQ@@._V1_SX300.jpg,"Xixo is back again. This time, his children accidentally stow away on a fast-moving poachers' truck, unable to get off, and Xixo sets out to rescue them. Along the way, he encounters a couple of soldiers trying to capture each other and a pilot and passenger of a small plane, who are each having a few problems of their own.",0,1989
97457,Great Balls of Fire!,"Biography, Drama, Music",Jim McBride,"Dennis Quaid, Winona Ryder, John Doe, Stephen Tobolowsky",https://m.media-amazon.com/images/M/MV5BMTQ4NDU3MzIxMV5BMl5BanBnXkFtZTcwMDU3NDYyMQ@@._V1_SX300.jpg,"The story of Jerry Lee Lewis, arguably the greatest and certainly one of the wildest musicians of the 1950s. His arrogance, remarkable talent, and unconventional lifestyle often brought him into conflict with others in the industry, and even earned him the scorn and condemnation of the public.",0,1989
97458,Gross Anatomy,Drama,Thom Eberhardt,"Matthew Modine, Daphne Zuniga, Christine Lahti, Todd Field",https://m.media-amazon.com/images/M/MV5BMTMwNDIyMTgwNl5BMl5BanBnXkFtZTcwMDYzNjUyMQ@@._V1_SX300.jpg,"A smart first-year med student takes nothing seriously, except the pursuit of his Gross Anatomy (human dissection) lab partner. It's up to her and their teacher to find a way to convince him to take his studies and life seriously.",0,1989
97487,Hawks,"Comedy, Drama",Robert Ellis Miller,"Timothy Dalton, Anthony Edwards, Janet McTeer, Camille Coduri",https://m.media-amazon.com/images/M/MV5BMTkxMTU0MDU3NV5BMl5BanBnXkFtZTcwOTkyMTMyMQ@@._V1_SX300.jpg,"Two terminally ill patients in a hospital yearn for relief from their predicament. With little or no friends, they form an uneasy alliance and plot an escape for one last wild time.",0,1988
97493,Heathers,"Comedy, Crime, Drama",Michael Lehmann,"Winona Ryder, Christian Slater, Shannen Doherty, Lisanne Falk",https://m.media-amazon.com/images/M/MV5BMjE0Mjc3ODAwNV5BMl5BanBnXkFtZTgwMDM3ODI1MDE@._V1_SX300.jpg,"A regular girl, Veronica, tries to survive the social jungle of high school by sticking with the three most popular girls at school who are all called Heather. As she meets a sociopath named JD, her life spirals into a continuous cycle of hate, unintentional murder and indifference, as she exacts revenge on her enemies, also known as her best friends.",0,1988
97499,Henry V,"Action, Biography, Drama",Kenneth Branagh,"Derek Jacobi, Kenneth Branagh, Simon Shepherd, James Larkin",https://m.media-amazon.com/images/M/MV5BMTI1ODg1Mjk5NF5BMl5BanBnXkFtZTcwNzQyNjUxMQ@@._V1_SX300.jpg,"King Henry V of England is insulted by the King of France. As a result, he leads his army into battle against France. Along the way, the young king must struggle with the sinking morale of his troops and his own inner doubts. The war culminates at the bloody Battle of Agincourt.",0,1989
97503,Hider in the House,Thriller,Matthew Patrick,"Gary Busey, Mimi Rogers, Michael McKean, Kurt Christopher Kinder",https://m.media-amazon.com/images/M/MV5BMTQwOTE1NjE3OV5BMl5BanBnXkFtZTcwMTIyMjgxMQ@@._V1_SX300.jpg,"A deranged man, Tom Sykes, hides out in the attic while an unsuspecting couple (Rogers & McKean) and their family carry on their life in the house below. Once Tom stops just hiding out and becomes involved with the family and, in particular, the wife, the problems begin. An original USA made for cable movie.",0,1989
97498,Hellgate,"Comedy, Horror",William A. Levey,"Ron Palillo, Abigail Wolcott, Carel Trichardt, Petrea Curran",https://m.media-amazon.com/images/M/MV5BMzg3NDI0MjgyM15BMl5BanBnXkFtZTcwMjM1ODYyMQ@@._V1_SX300.jpg,"A motorcycle gang kidnaps a young woman, Josie, from a diner and brutally kills her. Many years later, the girl's father finds a magic crystal that can bring the life back to dead objects. He uses it to re-animate his daughter. He lets her seduce any young man that comes to visit the small town and then kills them. Four young students, two boys and two girls spend a vacation near the town, Hellgate. They hear about the story and get involved.",0,1989
97500,Her Alibi,"Comedy, Crime, Mystery",Bruce Beresford,"Tom Selleck, Paulina Porizkova, William Daniels, James Farentino",https://m.media-amazon.com/images/M/MV5BMTk2MDc5OTE4M15BMl5BanBnXkFtZTcwNTIwNTEyMQ@@._V1_SX300.jpg,"A writer of BAD detective novels is in full writers' block. He pretends to be the alibi of a beautiful woman who was arrested for murder at first thinking her innocent, but as she shows more and more interesting abilities (such as knife throwing) he begins to doubt his first assessment. He is still falling for her, but more and more nervous as time passes, and there are more close calls with death on his part.",0,1989
97527,The Horror Show,Horror,"James Isaac, David Blyth","Lance Henriksen, Brion James, Rita Taggart, Dedee Pfeiffer",https://m.media-amazon.com/images/M/MV5BMjM3NDM1OTQzNF5BMl5BanBnXkFtZTgwOTAxNDkwMzE@._V1_SX300.jpg,"Detective Lucas McCarthy finally apprehends ""Meat Cleaver Max"" and watches the electric chair execution from the audience. But killing Max Jenke only elevated him to another level of reality. Now Lucas' family is under attack, his sanity in question, and his house haunted. Aided by a disreputable college professor, can Lucas reclaim his mind, house, and family? Features Lance Henriksen as the Lucas McCarthy and Brion James as Max Jenke. One of the few movies featuring these actors as main characters.",0,1989
